Season_End_Year,Squad,Comp,Player,Nation,Pos,Age,Born,Mins_Per_90,Touches_Touches,Def Pen_Touches,Def 3rd_Touches,Mid 3rd_Touches,Att 3rd_Touches,Att Pen_Touches,Live_Touches,Succ_Dribbles,Att_Dribbles,Rec_Receiving,Prog_Receiving,Mis_Dribbles,Dis_Dribbles,Cmp_Total,Att_Total,TotDist_Total,PrgDist_Total,Cmp_Short,Att_Short,Cmp_Medium,Att_Medium,Cmp_Long,Att_Long,Ast,xA,KP,Final_Third,PPA,CrsPA,Prog,xAG,A_minus_xAG,Gls_Standard,Sh_Standard,SoT_Standard,Sh_per_90_Standard,SoT_per_90_Standard,PK_Standard,PKatt_Standard,FK_Standard,xG_Expected,npxG_Expected,G_minus_xG_Expected,np:G_minus_xG_Expected,Tkl_Tackles,TklW_Tackles,Def 3rd_Tackles,Mid 3rd_Tackles,Att 3rd_Tackles,Tkl_Vs,Att_Vs,Past_Vs,Blocks_Blocks,Sh_Blocks,Pass_Blocks,Int,Tkl+Int,Clr,Err,SCA_SCA,SCA90_SCA,PassLive_SCA,PassDead_SCA,Drib_SCA,Sh_SCA,Fld_SCA,Def_SCA,GCA_GCA,GCA90_GCA,PassLive_GCA,PassDead_GCA,Drib_GCA,Sh_GCA,Fld_GCA,Def_GCA,MP_Playing,Starts_Playing,Min_Playing,Mins_Per_90_Playing,Gls,G_minus_PK,PK,PKatt,CrdY,CrdR,Gls_Per,Ast_Per,G+A_Per,G_minus_PK_Per,G+A_minus_PK_Per,xAG_Expected,npxG+xAG_Expected,xG_Per,xAG_Per,xG+xAG_Per,npxG_Per,npxG+xAG_Per
2023,Torino,Serie A,Saša Lukić,SRB,MF,26-073,1996.0,8.3,541.0,23.0,88.0,331.0,127.0,12.0,541.0,0.0,3.0,361.0,19.0,14.0,7.0,411.0,463.0,7766.0,1476.0,148.0,159.0,208.0,225.0,50.0,68.0,0,0.9,11.0,34.0,5.0,2.0,18.0,1.0,-1.0,1,10.0,2.0,1.21,0.24,0.0,0.0,1.0,0.5,0.5,0.5,0.5,15.0,11.0,8.0,6.0,1.0,7.0,11.0,4.0,12.0,5.0,7.0,7.0,22.0,9.0,0.0,28.0,3.38,21.0,2.0,0.0,2.0,2.0,1.0,1.0,0.12,1.0,0.0,0.0,0.0,0.0,0.0,11,9,835,9.3,1,1.0,0.0,0.0,3,0,0.11,0.0,0.11,0.11,0.11,1.2,1.7,0.06,0.12,0.19,0.06,0.19
2023,Manchester Utd,Premier League,Scott McTominay,SCO,MF,25-321,1996.0,6.4,306.0,32.0,100.0,147.0,60.0,10.0,306.0,8.0,12.0,165.0,7.0,13.0,7.0,181.0,222.0,2801.0,786.0,95.0,114.0,69.0,79.0,11.0,16.0,0,0.3,1.0,14.0,0.0,0.0,9.0,0.0,0.0,0,4.0,1.0,0.63,0.16,0.0,0.0,0.0,0.4,0.4,-0.4,-0.4,15.0,12.0,6.0,6.0,3.0,5.0,8.0,3.0,5.0,2.0,3.0,9.0,24.0,21.0,0.0,10.0,1.57,7.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11,6,604,6.7,0,0.0,0.0,0.0,5,0,0.0,0.0,0.0,0.0,0.0,0.2,0.6,0.05,0.03,0.08,0.05,0.08
2023,Newcastle Utd,Premier League,Sean Longstaff,ENG,MF,24-360,1997.0,8.7,439.0,18.0,97.0,231.0,115.0,20.0,439.0,1.0,8.0,290.0,22.0,11.0,12.0,290.0,360.0,4890.0,1465.0,125.0,143.0,133.0,151.0,22.0,42.0,2,0.8,11.0,26.0,6.0,1.0,33.0,1.7,0.3,1,6.0,2.0,0.69,0.23,0.0,0.0,0.0,0.5,0.5,0.5,0.5,12.0,7.0,4.0,5.0,3.0,7.0,20.0,13.0,16.0,5.0,11.0,6.0,18.0,7.0,0.0,22.0,2.52,17.0,1.0,0.0,2.0,2.0,0.0,1.0,0.11,1.0,0.0,0.0,0.0,0.0,0.0,13,9,876,9.7,1,1.0,0.0,0.0,1,0,0.1,0.21,0.31,0.1,0.31,2.1,2.8,0.07,0.21,0.28,0.07,0.28
2023,Eint Frankfurt,Bundesliga,Sebastian Rode,GER,MF,32-014,1990.0,4.8,256.0,12.0,54.0,168.0,37.0,3.0,256.0,1.0,3.0,165.0,9.0,1.0,3.0,176.0,211.0,2965.0,837.0,90.0,96.0,62.0,70.0,19.0,30.0,1,0.5,4.0,21.0,1.0,0.0,14.0,0.5,0.5,2,2.0,2.0,0.42,0.42,0.0,0.0,0.0,0.1,0.1,1.9,1.9,15.0,11.0,4.0,10.0,1.0,5.0,11.0,6.0,7.0,1.0,6.0,4.0,19.0,6.0,0.0,7.0,1.46,5.0,0.0,0.0,0.0,1.0,1.0,2.0,0.42,2.0,0.0,0.0,0.0,0.0,0.0,10,7,504,5.6,2,2.0,0.0,0.0,2,0,0.36,0.18,0.54,0.36,0.54,0.5,0.6,0.02,0.09,0.1,0.02,0.1
2023,Hoffenheim,Bundesliga,Sebastian Rudy,GER,MF,32-239,1990.0,2.1,153.0,10.0,48.0,76.0,30.0,1.0,153.0,0.0,2.0,81.0,1.0,4.0,2.0,89.0,120.0,1729.0,640.0,30.0,35.0,40.0,48.0,15.0,27.0,1,0.3,4.0,11.0,2.0,2.0,9.0,0.3,0.7,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,6.0,5.0,5.0,0.0,5.0,10.0,5.0,8.0,1.0,7.0,2.0,12.0,7.0,0.0,5.0,2.33,3.0,2.0,0.0,0.0,0.0,0.0,1.0,0.47,1.0,0.0,0.0,0.0,0.0,0.0,10,1,248,2.8,0,0.0,0.0,0.0,0,0,0.0,0.36,0.36,0.0,0.36,0.3,0.3,0.0,0.1,0.1,0.0,0.1
2023,Lens,Ligue 1,Seko Fofana,CIV,MF,27-171,1995.0,9.4,605.0,12.0,85.0,383.0,140.0,25.0,604.0,16.0,28.0,492.0,40.0,12.0,14.0,462.0,516.0,7670.0,1796.0,229.0,250.0,177.0,194.0,40.0,49.0,2,1.0,13.0,49.0,8.0,2.0,39.0,1.5,0.5,2,18.0,6.0,1.92,0.64,1.0,1.0,0.0,2.6,1.9,-0.6,-0.9,10.0,5.0,4.0,5.0,1.0,5.0,13.0,8.0,6.0,2.0,4.0,8.0,18.0,5.0,0.0,28.0,2.99,22.0,0.0,2.0,0.0,2.0,2.0,3.0,0.32,2.0,0.0,1.0,0.0,0.0,0.0,11,10,933,10.4,2,1.0,1.0,2.0,0,0,0.19,0.19,0.39,0.1,0.29,1.6,3.8,0.36,0.15,0.51,0.21,0.36
2023,Bayern Munich,Bundesliga,Serge Gnabry,GER,"MF,FW",27-103,1995.0,5.8,304.0,2.0,31.0,116.0,161.0,41.0,304.0,7.0,16.0,234.0,43.0,12.0,3.0,178.0,232.0,2389.0,614.0,117.0,137.0,48.0,66.0,8.0,15.0,3,1.9,11.0,10.0,8.0,2.0,20.0,2.2,0.8,3,26.0,14.0,4.51,2.43,0.0,0.0,1.0,2.8,2.8,0.2,0.2,5.0,2.0,1.0,2.0,2.0,1.0,5.0,4.0,6.0,1.0,5.0,4.0,9.0,1.0,1.0,30.0,5.2,23.0,0.0,1.0,5.0,1.0,0.0,4.0,0.69,3.0,0.0,0.0,0.0,1.0,0.0,12,7,578,6.4,4,4.0,0.0,0.0,0,0,0.62,0.47,1.09,0.62,1.09,2.2,5.4,0.5,0.35,0.85,0.5,0.85
2023,Lazio,Serie A,Sergej Milinković-Savić,SRB,MF,27-240,1995.0,10.7,750.0,28.0,138.0,443.0,176.0,21.0,750.0,10.0,23.0,585.0,28.0,38.0,17.0,440.0,590.0,7162.0,2145.0,237.0,291.0,136.0,177.0,48.0,76.0,7,2.3,17.0,54.0,19.0,2.0,39.0,3.5,3.5,3,16.0,6.0,1.5,0.56,0.0,0.0,1.0,1.7,1.7,1.3,1.3,19.0,9.0,7.0,9.0,3.0,11.0,24.0,13.0,14.0,4.0,10.0,10.0,29.0,19.0,0.0,32.0,3.0,29.0,1.0,1.0,1.0,0.0,0.0,10.0,0.94,10.0,0.0,0.0,0.0,0.0,0.0,12,11,988,11.0,3,3.0,0.0,0.0,5,0,0.27,0.64,0.91,0.27,0.91,3.6,5.3,0.16,0.32,0.48,0.16,0.48
2023,Espanyol,La Liga,Sergi Darder,ESP,MF,28-307,1993.0,10.7,588.0,6.0,67.0,315.0,217.0,12.0,588.0,12.0,27.0,372.0,19.0,15.0,8.0,340.0,491.0,6926.0,2732.0,119.0,142.0,155.0,189.0,59.0,131.0,1,2.3,25.0,54.0,21.0,4.0,52.0,2.3,-1.3,1,13.0,2.0,1.21,0.19,0.0,0.0,0.0,0.6,0.6,0.4,0.4,22.0,10.0,4.0,9.0,9.0,6.0,11.0,5.0,7.0,0.0,7.0,7.0,29.0,5.0,0.0,47.0,4.39,28.0,15.0,2.0,1.0,0.0,1.0,3.0,0.28,2.0,1.0,0.0,0.0,0.0,0.0,12,12,1053,11.7,1,1.0,0.0,0.0,2,0,0.09,0.09,0.17,0.09,0.17,2.3,2.9,0.05,0.19,0.25,0.05,0.25
2023,Barcelona,La Liga,Sergio Busquets,ESP,MF,34-101,1988.0,7.7,597.0,17.0,107.0,403.0,90.0,7.0,597.0,2.0,3.0,427.0,5.0,10.0,3.0,474.0,532.0,8698.0,2337.0,199.0,219.0,210.0,224.0,53.0,65.0,0,0.7,5.0,53.0,8.0,1.0,49.0,0.4,-0.4,0,2.0,1.0,0.26,0.13,0.0,0.0,0.0,0.1,0.1,-0.1,-0.1,17.0,9.0,5.0,8.0,4.0,6.0,8.0,2.0,6.0,2.0,4.0,10.0,27.0,10.0,1.0,19.0,2.46,18.0,0.0,0.0,0.0,0.0,1.0,1.0,0.13,1.0,0.0,0.0,0.0,0.0,0.0,10,9,749,8.3,0,0.0,0.0,0.0,6,1,0.0,0.0,0.0,0.0,0.0,0.4,0.5,0.01,0.05,0.06,0.01,0.06
2023,Betis,La Liga,Sergio Canales,ESP,MF,31-251,1991.0,6.5,447.0,7.0,54.0,212.0,191.0,7.0,447.0,8.0,15.0,338.0,21.0,14.0,14.0,307.0,403.0,4956.0,1469.0,157.0,178.0,99.0,122.0,34.0,69.0,0,1.1,18.0,41.0,13.0,4.0,25.0,1.8,-1.8,1,5.0,2.0,0.77,0.31,0.0,0.0,0.0,0.5,0.5,0.5,0.5,7.0,4.0,5.0,1.0,1.0,5.0,6.0,1.0,4.0,0.0,4.0,1.0,8.0,4.0,0.0,32.0,4.91,27.0,3.0,2.0,0.0,0.0,0.0,2.0,0.31,2.0,0.0,0.0,0.0,0.0,0.0,9,7,677,7.5,1,1.0,0.0,0.0,4,1,0.13,0.0,0.13,0.13,0.13,1.9,2.4,0.07,0.25,0.32,0.07,0.32
2023,Manchester City,Premier League,Sergio Gómez,ESP,"DF,MF",22-051,2000.0,1.2,102.0,5.0,19.0,56.0,27.0,7.0,102.0,0.0,0.0,74.0,8.0,3.0,2.0,71.0,87.0,1155.0,308.0,32.0,37.0,30.0,35.0,5.0,6.0,1,0.2,2.0,8.0,2.0,0.0,5.0,0.4,0.6,0,2.0,0.0,1.62,0.0,0.0,0.0,0.0,0.1,0.1,-0.1,-0.1,2.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,4.0,2.0,2.0,2.0,4.0,4.0,0.0,3.0,2.43,2.0,1.0,0.0,0.0,0.0,0.0,1.0,0.81,1.0,0.0,0.0,0.0,0.0,0.0,5,0,111,1.2,0,0.0,0.0,0.0,0,0,0.0,0.81,0.81,0.0,0.81,0.4,0.5,0.11,0.33,0.44,0.11,0.44
2023,Brentford,Premier League,Shandon Baptiste,GRN,MF,24-200,1998.0,4.8,232.0,7.0,53.0,119.0,63.0,4.0,232.0,4.0,10.0,156.0,14.0,10.0,5.0,154.0,186.0,2498.0,701.0,85.0,95.0,54.0,63.0,10.0,16.0,0,0.5,6.0,13.0,8.0,2.0,19.0,0.7,-0.7,0,2.0,1.0,0.42,0.21,0.0,0.0,0.0,0.2,0.2,-0.2,-0.2,7.0,5.0,3.0,3.0,1.0,5.0,10.0,5.0,4.0,1.0,3.0,4.0,11.0,7.0,0.0,11.0,2.3,8.0,0.0,1.0,0.0,2.0,0.0,2.0,0.42,1.0,0.0,0.0,0.0,1.0,0.0,12,4,431,4.8,0,0.0,0.0,0.0,1,0,0.0,0.0,0.0,0.0,0.0,0.7,0.9,0.04,0.15,0.19,0.04,0.19
2023,Bochum,Bundesliga,Simon Zoller,GER,"FW,MF",31-121,1991.0,8.2,205.0,9.0,27.0,97.0,81.0,33.0,205.0,0.0,3.0,118.0,26.0,9.0,4.0,84.0,140.0,1395.0,265.0,46.0,70.0,26.0,43.0,9.0,11.0,0,0.2,4.0,5.0,2.0,0.0,9.0,0.3,-0.3,3,21.0,7.0,2.57,0.86,0.0,0.0,0.0,3.7,3.7,-0.7,-0.7,3.0,0.0,1.0,2.0,0.0,1.0,3.0,2.0,4.0,0.0,4.0,1.0,4.0,9.0,0.0,9.0,1.1,7.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11,10,769,8.5,3,3.0,0.0,0.0,3,0,0.35,0.0,0.35,0.35,0.35,0.3,4.0,0.43,0.03,0.46,0.43,0.46
2023,Spezia,Serie A,Simone Bastoni,ITA,MF,25-354,1996.0,7.7,426.0,19.0,105.0,169.0,155.0,10.0,426.0,3.0,13.0,230.0,28.0,12.0,11.0,209.0,333.0,3537.0,1251.0,105.0,120.0,75.0,115.0,24.0,66.0,1,0.8,14.0,17.0,8.0,5.0,9.0,0.8,0.2,2,10.0,2.0,1.3,0.26,0.0,0.0,0.0,0.5,0.5,1.5,1.5,28.0,13.0,11.0,14.0,3.0,6.0,16.0,10.0,13.0,4.0,9.0,6.0,34.0,8.0,0.0,21.0,2.74,13.0,7.0,0.0,1.0,0.0,0.0,1.0,0.13,1.0,0.0,0.0,0.0,0.0,0.0,9,9,690,7.7,2,2.0,0.0,0.0,3,0,0.26,0.13,0.39,0.26,0.39,0.8,1.3,0.07,0.1,0.17,0.07,0.17
2023,Hellas Verona,Serie A,Simone Verdi,ITA,MF,30-105,1992.0,3.8,195.0,0.0,17.0,93.0,86.0,4.0,195.0,2.0,11.0,126.0,17.0,10.0,12.0,96.0,154.0,1748.0,666.0,51.0,63.0,26.0,38.0,15.0,32.0,0,0.6,8.0,18.0,4.0,2.0,13.0,0.9,-0.9,0,6.0,1.0,1.56,0.26,0.0,0.0,1.0,0.3,0.3,-0.3,-0.3,7.0,3.0,2.0,3.0,2.0,3.0,4.0,1.0,2.0,0.0,2.0,0.0,7.0,0.0,0.0,16.0,4.16,10.0,4.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,4,346,3.8,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.9,1.2,0.09,0.22,0.31,0.09,0.31
2023,Angers,Ligue 1,Sofiane Boufal,MAR,"MF,FW",29-038,1993.0,7.9,480.0,1.0,33.0,232.0,223.0,33.0,478.0,26.0,58.0,388.0,48.0,25.0,16.0,289.0,383.0,4408.0,1259.0,161.0,193.0,96.0,125.0,20.0,40.0,3,1.6,24.0,22.0,10.0,1.0,32.0,2.4,0.6,3,20.0,8.0,2.52,1.01,2.0,2.0,4.0,3.3,1.7,-0.3,-0.7,11.0,6.0,5.0,4.0,2.0,2.0,9.0,7.0,5.0,0.0,5.0,3.0,14.0,1.0,0.0,47.0,5.92,34.0,3.0,4.0,1.0,5.0,0.0,5.0,0.63,3.0,1.0,0.0,0.0,1.0,0.0,11,8,715,7.9,3,1.0,2.0,2.0,3,1,0.38,0.38,0.76,0.13,0.5,2.4,4.1,0.41,0.3,0.71,0.21,0.52
2023,Monaco,Ligue 1,Sofiane Diop,FRA,MF,22-138,2000.0,0.7,48.0,0.0,0.0,15.0,34.0,5.0,48.0,1.0,5.0,32.0,8.0,3.0,3.0,20.0,33.0,276.0,92.0,14.0,19.0,2.0,6.0,2.0,5.0,0,0.1,3.0,0.0,2.0,0.0,2.0,0.1,-0.1,1,2.0,1.0,2.77,1.38,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,7.0,9.69,4.0,2.0,1.0,0.0,0.0,0.0,2.0,2.77,1.0,1.0,0.0,0.0,0.0,0.0,1,1,65,0.7,1,1.0,0.0,0.0,0,0,1.38,0.0,1.38,1.38,1.38,0.1,1.1,1.4,0.11,1.51,1.4,1.51
2023,Nice,Ligue 1,Sofiane Diop,FRA,"MF,FW",22-138,2000.0,3.9,251.0,4.0,42.0,128.0,85.0,10.0,251.0,7.0,17.0,196.0,29.0,10.0,8.0,169.0,205.0,2538.0,658.0,89.0,98.0,61.0,75.0,8.0,13.0,2,0.3,4.0,12.0,2.0,2.0,9.0,0.6,1.4,0,9.0,4.0,2.33,1.04,0.0,0.0,1.0,0.4,0.4,-0.4,-0.4,4.0,3.0,3.0,0.0,1.0,0.0,4.0,4.0,3.0,0.0,3.0,2.0,6.0,2.0,0.0,11.0,2.85,8.0,1.0,1.0,0.0,1.0,0.0,3.0,0.78,2.0,1.0,0.0,0.0,0.0,0.0,5,4,347,3.9,0,0.0,0.0,0.0,0,0,0.0,0.52,0.52,0.0,0.52,0.6,1.0,0.11,0.15,0.27,0.11,0.27
2023,Fiorentina,Serie A,Sofyan Amrabat,MAR,MF,26-065,1996.0,6.3,468.0,11.0,63.0,311.0,101.0,1.0,468.0,4.0,9.0,344.0,10.0,10.0,8.0,371.0,419.0,7770.0,2113.0,116.0,128.0,189.0,206.0,63.0,75.0,0,0.7,7.0,59.0,9.0,5.0,51.0,0.4,-0.4,0,3.0,1.0,0.48,0.16,0.0,0.0,0.0,0.1,0.1,-0.1,-0.1,11.0,5.0,5.0,2.0,4.0,5.0,8.0,3.0,9.0,3.0,6.0,6.0,17.0,3.0,0.0,15.0,2.39,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10,8,609,6.8,0,0.0,0.0,0.0,7,0,0.0,0.0,0.0,0.0,0.0,0.4,0.5,0.01,0.06,0.07,0.01,0.07
2023,Brighton,Premier League,Solly March,ENG,MF,28-097,1994.0,10.5,559.0,25.0,87.0,182.0,293.0,43.0,559.0,15.0,27.0,362.0,37.0,28.0,12.0,311.0,438.0,5455.0,1356.0,147.0,177.0,119.0,160.0,35.0,69.0,2,1.0,14.0,22.0,12.0,4.0,35.0,0.9,1.1,0,23.0,9.0,2.19,0.86,0.0,0.0,0.0,2.3,2.3,-2.3,-2.3,16.0,7.0,6.0,5.0,5.0,1.0,10.0,9.0,9.0,2.0,7.0,10.0,26.0,14.0,0.0,39.0,3.72,26.0,3.0,5.0,2.0,3.0,0.0,4.0,0.38,3.0,0.0,0.0,1.0,0.0,0.0,12,12,1034,11.5,0,0.0,0.0,0.0,1,0,0.0,0.17,0.17,0.0,0.17,0.9,3.3,0.2,0.08,0.28,0.2,0.28
2023,Tottenham,Premier League,Son Heung-min,KOR,"MF,FW",30-109,1992.0,10.4,410.0,5.0,40.0,158.0,217.0,38.0,410.0,7.0,21.0,274.0,66.0,29.0,14.0,214.0,302.0,2794.0,821.0,132.0,152.0,52.0,73.0,10.0,38.0,2,1.3,22.0,12.0,7.0,2.0,14.0,2.0,0.0,3,33.0,14.0,3.16,1.34,0.0,0.0,2.0,3.3,3.3,-0.3,-0.3,9.0,4.0,1.0,6.0,2.0,1.0,6.0,5.0,7.0,1.0,6.0,5.0,14.0,4.0,0.0,44.0,4.21,25.0,13.0,3.0,2.0,1.0,0.0,6.0,0.57,3.0,2.0,1.0,0.0,0.0,0.0,13,12,1030,11.4,3,3.0,0.0,0.0,0,0,0.26,0.17,0.44,0.26,0.44,2.7,6.2,0.31,0.24,0.55,0.31,0.55
2023,Cremonese,Serie A,Soualiho Meïté,FRA,MF,28-222,1994.0,4.4,183.0,11.0,59.0,94.0,31.0,5.0,183.0,3.0,10.0,96.0,2.0,7.0,3.0,106.0,133.0,1689.0,466.0,52.0,58.0,41.0,48.0,8.0,16.0,0,0.1,2.0,8.0,2.0,0.0,5.0,0.1,-0.1,0,5.0,0.0,1.14,0.0,0.0,0.0,0.0,0.2,0.2,-0.2,-0.2,8.0,5.0,4.0,2.0,2.0,6.0,9.0,3.0,6.0,2.0,4.0,3.0,11.0,8.0,0.0,11.0,2.51,10.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7,6,459,5.1,0,0.0,0.0,0.0,2,0,0.0,0.0,0.0,0.0,0.0,0.1,0.3,0.04,0.01,0.06,0.04,0.06
2023,Monaco,Ligue 1,Soungoutou Magassa,MLI,MF,19-017,2003.0,0.8,37.0,1.0,10.0,25.0,3.0,0.0,37.0,0.0,1.0,22.0,1.0,1.0,0.0,22.0,27.0,393.0,119.0,11.0,12.0,6.0,6.0,4.0,7.0,0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,2.0,1.0,0.0,1.0,2.0,1.0,2.0,0.0,2.0,1.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,74,0.8,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023,Napoli,Serie A,Stanislav Lobotka,SVK,MF,27-334,1994.0,9.6,655.0,20.0,157.0,418.0,86.0,6.0,655.0,5.0,7.0,488.0,10.0,7.0,3.0,562.0,597.0,9047.0,2527.0,285.0,297.0,223.0,234.0,39.0,46.0,1,0.3,8.0,58.0,3.0,0.0,31.0,0.5,0.5,1,3.0,1.0,0.31,0.1,0.0,0.0,0.0,0.2,0.2,0.8,0.8,27.0,14.0,13.0,10.0,4.0,14.0,21.0,7.0,7.0,2.0,5.0,3.0,30.0,4.0,0.0,23.0,2.4,21.0,0.0,0.0,1.0,1.0,0.0,3.0,0.31,2.0,0.0,0.0,1.0,0.0,0.0,12,10,942,10.5,1,1.0,0.0,0.0,1,0,0.1,0.1,0.19,0.1,0.19,0.5,0.7,0.02,0.05,0.07,0.02,0.07
2023,Monza,Serie A,Stefano Sensi,ITA,MF,27-081,1995.0,8.7,709.0,12.0,130.0,432.0,152.0,3.0,709.0,4.0,15.0,544.0,8.0,16.0,10.0,533.0,620.0,9858.0,3318.0,247.0,268.0,209.0,231.0,70.0,98.0,0,0.9,14.0,66.0,11.0,1.0,55.0,0.8,-0.8,2,11.0,5.0,1.27,0.58,0.0,0.0,2.0,0.6,0.6,1.4,1.4,28.0,19.0,17.0,9.0,2.0,13.0,25.0,12.0,9.0,1.0,8.0,10.0,38.0,3.0,0.0,30.0,3.45,18.0,9.0,0.0,1.0,1.0,1.0,3.0,0.35,3.0,0.0,0.0,0.0,0.0,0.0,12,11,848,9.4,2,2.0,0.0,0.0,4,0,0.21,0.0,0.21,0.21,0.21,0.8,1.5,0.07,0.09,0.16,0.07,0.16
2023,Roma,Serie A,Stephan El Shaarawy,ITA,MF,29-363,1992.0,2.2,127.0,5.0,28.0,42.0,61.0,14.0,127.0,3.0,15.0,78.0,14.0,5.0,0.0,77.0,96.0,1243.0,254.0,38.0,41.0,32.0,40.0,5.0,6.0,0,0.2,5.0,3.0,3.0,0.0,4.0,0.4,-0.4,0,5.0,3.0,2.24,1.34,0.0,0.0,0.0,0.4,0.4,-0.4,-0.4,2.0,1.0,1.0,1.0,0.0,0.0,2.0,2.0,2.0,0.0,2.0,5.0,7.0,4.0,0.0,13.0,5.85,9.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7,1,246,2.7,1,1.0,0.0,0.0,0,0,0.37,0.0,0.37,0.37,0.37,0.5,1.8,0.51,0.17,0.67,0.51,0.67
2023,Montpellier,Ligue 1,Stephy Mavididi,ENG,MF,24-147,1998.0,2.9,95.0,1.0,12.0,37.0,47.0,11.0,95.0,4.0,11.0,66.0,14.0,13.0,7.0,42.0,55.0,512.0,112.0,27.0,31.0,10.0,14.0,1.0,2.0,0,0.2,0.0,2.0,0.0,0.0,3.0,0.0,0.0,0,6.0,2.0,2.08,0.69,0.0,0.0,0.0,0.3,0.3,-0.3,-0.3,3.0,2.0,1.0,1.0,1.0,2.0,5.0,3.0,6.0,0.0,6.0,0.0,3.0,2.0,0.0,4.0,1.41,2.0,0.0,0.0,1.0,1.0,0.0,1.0,0.35,1.0,0.0,0.0,0.0,0.0,0.0,5,4,259,2.9,0,0.0,0.0,0.0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.11,0.0,0.11,0.11,0.11
2023,Toulouse,Ligue 1,Stijn Spierings,NED,MF,26-227,1996.0,12.0,850.0,29.0,220.0,525.0,116.0,10.0,850.0,9.0,18.0,566.0,9.0,13.0,10.0,615.0,725.0,11465.0,3730.0,264.0,294.0,257.0,292.0,75.0,106.0,0,0.5,9.0,71.0,7.0,2.0,72.0,0.4,-0.4,2,12.0,2.0,1.0,0.17,0.0,0.0,0.0,1.0,1.0,1.0,1.0,33.0,22.0,11.0,20.0,2.0,13.0,30.0,17.0,17.0,4.0,13.0,11.0,44.0,15.0,0.0,23.0,1.92,21.0,0.0,1.0,0.0,1.0,0.0,4.0,0.33,3.0,0.0,1.0,0.0,0.0,0.0,13,13,1170,13.0,2,2.0,0.0,0.0,2,0,0.15,0.0,0.15,0.15,0.15,0.4,1.4,0.08,0.03,0.11,0.08,0.11
2023,Southampton,Premier League,Stuart Armstrong,SCO,MF,30-209,1992.0,5.4,279.0,6.0,48.0,116.0,120.0,12.0,279.0,4.0,13.0,193.0,16.0,11.0,7.0,178.0,216.0,2844.0,820.0,101.0,113.0,56.0,66.0,16.0,22.0,0,1.4,9.0,12.0,17.0,4.0,25.0,0.9,-0.9,1,10.0,2.0,1.86,0.37,0.0,0.0,0.0,0.9,0.9,0.1,0.1,12.0,6.0,5.0,5.0,2.0,3.0,15.0,12.0,6.0,0.0,6.0,2.0,14.0,3.0,0.0,22.0,4.09,19.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12,5,569,6.3,1,1.0,0.0,0.0,2,0,0.16,0.0,0.16,0.16,0.16,0.9,1.9,0.16,0.13,0.3,0.16,0.3
2023,Lorient,Ligue 1,Stéphane Diarra,FRA,"MF,FW",23-320,1998.0,6.0,236.0,10.0,62.0,84.0,99.0,18.0,236.0,14.0,40.0,141.0,23.0,16.0,6.0,97.0,142.0,1300.0,440.0,63.0,83.0,29.0,42.0,2.0,5.0,0,0.5,3.0,5.0,5.0,1.0,15.0,0.9,-0.9,1,10.0,4.0,1.67,0.67,0.0,0.0,0.0,0.5,0.5,0.5,0.5,11.0,9.0,6.0,3.0,2.0,6.0,14.0,8.0,7.0,0.0,7.0,11.0,22.0,5.0,0.0,13.0,2.17,5.0,0.0,3.0,1.0,4.0,0.0,3.0,0.5,0.0,0.0,2.0,0.0,1.0,0.0,13,8,598,6.6,1,1.0,0.0,0.0,1,0,0.15,0.0,0.15,0.15,0.15,0.9,2.4,0.22,0.14,0.36,0.22,0.36
